timestamp,temp_air,humidity,wind_speed,cloud_cover,ghi,dni_horizontal,dhi,dni,pressure_pa,precip_mm
2023-01-01 00:00:00+05:30,16.9,81,1.66,0.81,0.0,0.0,0.0,0.0,95240.0,0.0
2023-01-01 01:00:00+05:30,17.7,76,1.03,0.69,0.0,0.0,0.0,0.0,95220.0,0.0
2023-01-01 02:00:00+05:30,15.1,88,1.36,0.53,0.0,0.0,0.0,0.0,95140.0,0.0
2023-01-01 03:00:00+05:30,15.0,86,1.0,0.56,0.0,0.0,0.0,0.0,95120.0,0.0
2023-01-01 04:00:00+05:30,13.4,92,1.21,0.5,0.0,0.0,0.0,0.0,95090.0,0.0
2023-01-01 05:00:00+05:30,14.1,90,0.73,0.69,0.0,0.0,0.0,0.0,95190.0,0.0
2023-01-01 06:00:00+05:30,13.1,95,0.67,0.77,0.0,0.0,0.0,0.0,95230.0,0.0
2023-01-01 07:00:00+05:30,12.9,99,0.7,0.72,5.0,1.0,4.0,17.2,95300.0,0.0
2023-01-01 08:00:00+05:30,16.0,85,1.22,0.77,125.0,76.0,49.0,423.5,95440.0,0.0
2023-01-01 09:00:00+05:30,19.8,67,0.67,0.93,331.0,247.0,84.0,650.1,95590.0,0.0
2023-01-01 10:00:00+05:30,23.1,54,0.58,0.83,524.0,424.0,100.0,776.4,95630.0,0.0
2023-01-01 11:00:00+05:30,26.0,41,0.54,0.88,670.0,560.0,110.0,840.1,95560.0,0.0
2023-01-01 12:00:00+05:30,27.6,33,0.4,0.89,752.0,638.0,114.0,870.2,95470.0,0.0
2023-01-01 13:00:00+05:30,28.6,34,0.71,0.92,761.0,647.0,114.0,872.8,95320.0,0.0
2023-01-01 14:00:00+05:30,29.4,31,0.94,0.84,696.0,586.0,110.0,848.7,95220.0,0.0
2023-01-01 15:00:00+05:30,29.6,28,1.39,0.63,566.0,465.0,101.0,796.0,95140.0,0.0
2023-01-01 16:00:00+05:30,29.1,26,2.06,0.35,386.0,300.0,86.0,698.4,95140.0,0.0
2023-01-01 17:00:00+05:30,26.8,31,2.42,0.01,179.0,119.0,60.0,501.8,95180.0,0.0
2023-01-01 18:00:00+05:30,23.5,37,2.77,0.0,20.0,9.0,11.0,101.7,95200.0,0.0
2023-01-01 19:00:00+05:30,21.1,44,2.02,0.0,0.0,0.0,0.0,0.0,95260.0,0.0
2023-01-01 20:00:00+05:30,19.1,53,1.8,0.0,0.0,0.0,0.0,0.0,95300.0,0.0
2023-01-01 21:00:00+05:30,19.4,55,1.46,0.0,0.0,0.0,0.0,0.0,95340.0,0.0
2023-01-01 22:00:00+05:30,18.1,62,0.85,0.0,0.0,0.0,0.0,0.0,95330.0,0.0
2023-01-01 23:00:00+05:30,18.1,61,0.14,0.0,0.0,0.0,0.0,0.0,95320.0,0.0
2023-01-02 00:00:00+05:30,17.1,66,0.76,0.0,0.0,0.0,0.0,0.0,95240.0,0.0
2023-01-02 01:00:00+05:30,16.0,72,1.22,0.0,0.0,0.0,0.0,0.0,95190.0,0.0
2023-01-02 02:00:00+05:30,15.8,72,1.36,0.0,0.0,0.0,0.0,0.0,95130.0,0.0
2023-01-02 03:00:00+05:30,16.5,67,1.17,0.0,0.0,0.0,0.0,0.0,95120.0,0.0
2023-01-02 04:00:00+05:30,16.2,68,1.08,0.0,0.0,0.0,0.0,0.0,95130.0,0.0
2023-01-02 05:00:00+05:30,13.6,82,0.81,0.0,0.0,0.0,0.0,0.0,95120.0,0.0
2023-01-02 06:00:00+05:30,12.9,85,0.5,0.0,0.0,0.0,0.0,0.0,95180.0,0.0
2023-01-02 07:00:00+05:30,12.3,90,1.0,0.0,5.0,1.0,4.0,17.4,95250.0,0.0
2023-01-02 08:00:00+05:30,15.9,75,1.14,0.0,123.0,75.0,48.0,420.3,95440.0,0.0
2023-01-02 09:00:00+05:30,19.5,64,0.81,0.0,328.0,245.0,83.0,646.0,95590.0,0.0
2023-01-02 10:00:00+05:30,22.5,56,1.4,0.0,520.0,419.0,101.0,767.6,95590.0,0.0
2023-01-02 11:00:00+05:30,25.1,49,1.7,0.0,665.0,554.0,111.0,830.9,95530.0,0.0
2023-01-02 12:00:00+05:30,27.2,44,1.6,0.0,747.0,631.0,116.0,859.9,95440.0,0.0
2023-01-02 13:00:00+05:30,28.6,40,0.67,0.0,758.0,642.0,116.0,864.7,95340.0,0.0
2023-01-02 14:00:00+05:30,29.4,34,0.94,0.0,695.0,583.0,112.0,842.4,95250.0,0.0
2023-01-02 15:00:00+05:30,29.6,27,1.7,0.0,567.0,465.0,102.0,793.4,95220.0,0.0
2023-01-02 16:00:00+05:30,29.2,24,1.63,0.0,389.0,302.0,87.0,699.6,95200.0,0.0
2023-01-02 17:00:00+05:30,27.2,45,1.27,0.0,183.0,124.0,59.0,517.9,95180.0,0.0
2023-01-02 18:00:00+05:30,27.2,31,0.41,0.0,22.0,10.0,12.0,111.5,95230.0,0.0
2023-01-02 19:00:00+05:30,22.9,44,2.0,0.0,0.0,0.0,0.0,0.0,95210.0,0.0
2023-01-02 20:00:00+05:30,21.5,48,2.34,0.0,0.0,0.0,0.0,0.0,95300.0,0.0
2023-01-02 21:00:00+05:30,20.5,46,2.51,0.0,0.0,0.0,0.0,0.0,95320.0,0.0
2023-01-02 22:00:00+05:30,21.5,39,0.4,0.0,0.0,0.0,0.0,0.0,95380.0,0.0
2023-01-02 23:00:00+05:30,17.6,58,1.5,0.0,0.0,0.0,0.0,0.0,95260.0,0.0
2023-01-03 00:00:00+05:30,19.4,50,1.1,0.0,0.0,0.0,0.0,0.0,95260.0,0.0
2023-01-03 01:00:00+05:30,15.8,61,1.68,0.0,0.0,0.0,0.0,0.0,95180.0,0.0
2023-01-03 02:00:00+05:30,15.4,63,1.75,0.0,0.0,0.0,0.0,0.0,95150.0,0.0
2023-01-03 03:00:00+05:30,16.8,56,1.06,0.0,0.0,0.0,0.0,0.0,95160.0,0.0
2023-01-03 04:00:00+05:30,17.0,59,0.99,0.0,0.0,0.0,0.0,0.0,95190.0,0.0
2023-01-03 05:00:00+05:30,16.3,65,0.5,0.0,0.0,0.0,0.0,0.0,95230.0,0.0
2023-01-03 06:00:00+05:30,15.6,67,0.2,0.0,0.0,0.0,0.0,0.0,95270.0,0.0
2023-01-03 07:00:00+05:30,14.4,77,0.78,0.0,5.0,1.0,4.0,17.6,95310.0,0.0
2023-01-03 08:00:00+05:30,17.0,72,0.58,0.0,119.0,70.0,49.0,394.4,95440.0,0.0
2023-01-03 09:00:00+05:30,20.2,66,0.76,0.0,322.0,236.0,86.0,623.2,95550.0,0.0
2023-01-03 10:00:00+05:30,23.0,59,1.12,0.0,512.0,409.0,103.0,749.6,95580.0,0.0
2023-01-03 11:00:00+05:30,25.5,52,1.4,0.0,657.0,543.0,114.0,814.0,95510.0,0.0
2023-01-03 12:00:00+05:30,27.5,47,1.04,0.0,740.0,621.0,119.0,845.4,95380.0,0.0
2023-01-03 13:00:00+05:30,29.0,36,0.51,0.0,751.0,633.0,118.0,851.2,95270.0,0.0
2023-01-03 14:00:00+05:30,29.5,31,1.24,0.03,694.0,582.0,112.0,839.0,95160.0,0.0
2023-01-03 15:00:00+05:30,29.4,32,0.78,0.04,552.0,441.0,111.0,749.9,95110.0,0.0
2023-01-03 16:00:00+05:30,29.0,33,0.98,0.06,367.0,271.0,96.0,624.6,95090.0,0.0
2023-01-03 17:00:00+05:30,27.5,42,1.03,0.48,174.0,110.0,64.0,455.0,95100.0,0.0
2023-01-03 18:00:00+05:30,25.8,40,2.33,0.25,16.0,3.0,13.0,33.0,95160.0,0.0
2023-01-03 19:00:00+05:30,24.0,52,3.55,0.91,0.0,0.0,0.0,0.0,95270.0,0.0
2023-01-03 20:00:00+05:30,22.1,61,1.8,0.99,0.0,0.0,0.0,0.0,95330.0,0.0
2023-01-03 21:00:00+05:30,19.8,73,1.97,1.0,0.0,0.0,0.0,0.0,95340.0,0.0
2023-01-03 22:00:00+05:30,19.6,73,1.46,0.91,0.0,0.0,0.0,0.0,95320.0,0.0
2023-01-03 23:00:00+05:30,18.9,77,1.44,0.76,0.0,0.0,0.0,0.0,95270.0,0.0
2023-01-04 00:00:00+05:30,17.5,86,1.7,0.78,0.0,0.0,0.0,0.0,95190.0,0.0
2023-01-04 01:00:00+05:30,16.8,90,1.71,0.32,0.0,0.0,0.0,0.0,95130.0,0.0
2023-01-04 02:00:00+05:30,16.1,91,1.2,0.28,0.0,0.0,0.0,0.0,95100.0,0.0
2023-01-04 03:00:00+05:30,15.7,90,1.75,0.28,0.0,0.0,0.0,0.0,95050.0,0.0
2023-01-04 04:00:00+05:30,16.9,79,1.33,0.11,0.0,0.0,0.0,0.0,95080.0,0.0
2023-01-04 05:00:00+05:30,14.8,91,1.87,0.08,0.0,0.0,0.0,0.0,95080.0,0.0
2023-01-04 06:00:00+05:30,15.1,85,1.75,0.01,0.0,0.0,0.0,0.0,95150.0,0.0
2023-01-04 07:00:00+05:30,15.1,86,1.39,0.0,4.0,1.0,3.0,17.7,95210.0,0.0
2023-01-04 08:00:00+05:30,17.8,75,0.71,0.02,116.0,66.0,50.0,373.8,95340.0,0.0
2023-01-04 09:00:00+05:30,20.2,68,1.0,0.0,316.0,228.0,88.0,603.0,95440.0,0.0
2023-01-04 10:00:00+05:30,22.6,61,1.71,0.0,505.0,399.0,106.0,731.4,95440.0,0.0
2023-01-04 11:00:00+05:30,25.1,52,1.91,0.0,651.0,534.0,117.0,800.1,95390.0,0.0
2023-01-04 12:00:00+05:30,27.2,44,2.1,0.0,733.0,612.0,121.0,832.1,95270.0,0.0
2023-01-04 13:00:00+05:30,28.5,39,1.04,0.3,735.0,608.0,127.0,816.1,95140.0,0.0
2023-01-04 14:00:00+05:30,28.9,37,1.53,0.33,623.0,457.0,166.0,657.1,95050.0,0.0
2023-01-04 15:00:00+05:30,28.8,36,1.55,0.22,488.0,350.0,138.0,593.1,95010.0,0.0
2023-01-04 16:00:00+05:30,28.8,35,1.1,0.24,354.0,247.0,107.0,566.3,94990.0,0.0
2023-01-04 17:00:00+05:30,27.2,42,1.1,0.6,151.0,86.0,65.0,352.2,95010.0,0.0
2023-01-04 18:00:00+05:30,26.5,43,0.42,0.57,17.0,5.0,12.0,54.3,95040.0,0.0
2023-01-04 19:00:00+05:30,23.5,57,1.84,1.0,0.0,0.0,0.0,0.0,95080.0,0.0
2023-01-04 20:00:00+05:30,23.5,55,2.0,0.11,0.0,0.0,0.0,0.0,95180.0,0.0
2023-01-04 21:00:00+05:30,20.3,72,1.9,0.08,0.0,0.0,0.0,0.0,95150.0,0.0
2023-01-04 22:00:00+05:30,19.5,77,1.92,0.26,0.0,0.0,0.0,0.0,95140.0,0.0
2023-01-04 23:00:00+05:30,19.4,77,1.3,0.59,0.0,0.0,0.0,0.0,95160.0,0.0
2023-01-05 00:00:00+05:30,20.0,71,1.92,0.09,0.0,0.0,0.0,0.0,95180.0,0.0
2023-01-05 01:00:00+05:30,18.5,80,1.68,0.06,0.0,0.0,0.0,0.0,95140.0,0.0
2023-01-05 02:00:00+05:30,18.2,81,1.64,0.27,0.0,0.0,0.0,0.0,95120.0,0.0
2023-01-05 03:00:00+05:30,17.9,83,1.58,0.33,0.0,0.0,0.0,0.0,95090.0,0.0
2023-01-05 04:00:00+05:30,17.8,84,1.48,0.67,0.0,0.0,0.0,0.0,95060.0,0.0
2023-01-05 05:00:00+05:30,17.0,87,1.22,0.33,0.0,0.0,0.0,0.0,95090.0,0.0
2023-01-05 06:00:00+05:30,15.9,93,1.61,0.0,0.0,0.0,0.0,0.0,95150.0,0.0
2023-01-05 07:00:00+05:30,15.9,94,1.49,0.0,4.0,1.0,3.0,17.9,95240.0,0.0
2023-01-05 08:00:00+05:30,19.2,81,1.2,0.0,113.0,61.0,52.0,347.1,95410.0,0.0
2023-01-05 09:00:00+05:30,21.8,71,2.4,0.0,311.0,220.0,91.0,582.5,95520.0,0.0
2023-01-05 10:00:00+05:30,24.3,61,2.9,0.0,501.0,390.0,111.0,714.9,95560.0,0.0
2023-01-05 11:00:00+05:30,26.6,49,3.04,0.07,647.0,526.0,121.0,787.6,95500.0,0.0
2023-01-05 12:00:00+05:30,28.2,42,3.0,0.15,724.0,590.0,134.0,801.2,95400.0,0.0
2023-01-05 13:00:00+05:30,28.9,38,2.62,0.2,680.0,515.0,165.0,689.9,95300.0,0.0
2023-01-05 14:00:00+05:30,29.2,36,1.7,0.5,589.0,383.0,206.0,549.3,95200.0,0.0
2023-01-05 15:00:00+05:30,28.7,35,1.0,0.62,356.0,192.0,164.0,324.2,95140.0,0.0
2023-01-05 16:00:00+05:30,28.2,36,0.76,0.54,187.0,60.0,127.0,136.8,95130.0,0.0
2023-01-05 17:00:00+05:30,26.8,60,0.89,0.49,143.0,57.0,86.0,231.1,95170.0,0.0
2023-01-05 18:00:00+05:30,23.8,53,2.24,0.56,20.0,6.0,14.0,64.3,95190.0,0.0
2023-01-05 19:00:00+05:30,23.0,54,1.91,1.0,0.0,0.0,0.0,0.0,95270.0,0.0
2023-01-05 20:00:00+05:30,23.0,54,1.5,0.11,0.0,0.0,0.0,0.0,95360.0,0.0
2023-01-05 21:00:00+05:30,20.9,63,1.77,0.05,0.0,0.0,0.0,0.0,95380.0,0.0
2023-01-05 22:00:00+05:30,19.8,70,2.39,0.05,0.0,0.0,0.0,0.0,95370.0,0.0
2023-01-05 23:00:00+05:30,21.6,60,1.2,0.41,0.0,0.0,0.0,0.0,95400.0,0.0
2023-01-06 00:00:00+05:30,19.2,73,1.12,0.53,0.0,0.0,0.0,0.0,95310.0,0.0
2023-01-06 01:00:00+05:30,19.5,70,1.1,0.31,0.0,0.0,0.0,0.0,95310.0,0.0
2023-01-06 02:00:00+05:30,18.4,78,1.78,0.33,0.0,0.0,0.0,0.0,95250.0,0.0
2023-01-06 03:00:00+05:30,18.5,76,1.48,0.2,0.0,0.0,0.0,0.0,95210.0,0.0
2023-01-06 04:00:00+05:30,18.1,80,1.49,0.25,0.0,0.0,0.0,0.0,95210.0,0.0
2023-01-06 05:00:00+05:30,17.5,84,1.77,0.13,0.0,0.0,0.0,0.0,95280.0,0.0
2023-01-06 06:00:00+05:30,17.3,88,1.71,0.23,0.0,0.0,0.0,0.0,95340.0,0.0
2023-01-06 07:00:00+05:30,17.2,90,2.09,0.17,4.0,1.0,3.0,18.0,95440.0,0.0
2023-01-06 08:00:00+05:30,19.6,81,2.4,0.07,111.0,59.0,52.0,337.2,95620.0,0.0
2023-01-06 09:00:00+05:30,22.1,71,3.11,0.01,306.0,209.0,97.0,554.0,95720.0,0.0
2023-01-06 10:00:00+05:30,24.8,57,4.52,0.29,497.0,380.0,117.0,696.5,95760.0,0.0
2023-01-06 11:00:00+05:30,26.1,51,4.16,0.57,560.0,397.0,163.0,593.9,95700.0,0.0
2023-01-06 12:00:00+05:30,27.0,47,3.89,0.65,548.0,327.0,221.0,443.4,95600.0,0.0
2023-01-06 13:00:00+05:30,27.8,43,3.4,0.39,595.0,371.0,224.0,496.0,95480.0,0.0
2023-01-06 14:00:00+05:30,28.5,40,3.14,0.32,627.0,455.0,172.0,650.8,95390.0,0.0
2023-01-06 15:00:00+05:30,28.6,38,2.9,0.25,489.0,329.0,160.0,553.5,95300.0,0.0
2023-01-06 16:00:00+05:30,28.2,38,2.79,0.3,327.0,212.0,115.0,480.8,95290.0,0.0
2023-01-06 17:00:00+05:30,26.8,43,2.15,0.4,154.0,87.0,67.0,349.3,95300.0,0.0
2023-01-06 18:00:00+05:30,24.4,50,2.19,0.14,21.0,8.0,13.0,84.5,95320.0,0.0
2023-01-06 19:00:00+05:30,23.1,54,2.28,0.08,0.0,0.0,0.0,0.0,95360.0,0.0
2023-01-06 20:00:00+05:30,21.1,63,2.02,0.06,0.0,0.0,0.0,0.0,95400.0,0.0
2023-01-06 21:00:00+05:30,20.0,69,2.43,0.07,0.0,0.0,0.0,0.0,95430.0,0.0
2023-01-06 22:00:00+05:30,19.5,70,2.02,0.17,0.0,0.0,0.0,0.0,95470.0,0.0
2023-01-06 23:00:00+05:30,19.1,74,2.1,0.14,0.0,0.0,0.0,0.0,95470.0,0.0
2023-01-07 00:00:00+05:30,19.0,79,1.93,0.04,0.0,0.0,0.0,0.0,95430.0,0.0
2023-01-07 01:00:00+05:30,18.8,82,1.71,0.01,0.0,0.0,0.0,0.0,95380.0,0.0
2023-01-07 02:00:00+05:30,18.5,84,1.71,0.11,0.0,0.0,0.0,0.0,95330.0,0.0
2023-01-07 03:00:00+05:30,18.1,87,1.68,0.13,0.0,0.0,0.0,0.0,95270.0,0.0
2023-01-07 04:00:00+05:30,18.0,88,1.9,0.05,0.0,0.0,0.0,0.0,95270.0,0.0
2023-01-07 05:00:00+05:30,17.1,94,1.6,0.04,0.0,0.0,0.0,0.0,95300.0,0.0
2023-01-07 06:00:00+05:30,17.0,95,1.53,0.0,0.0,0.0,0.0,0.0,95400.0,0.0
2023-01-07 07:00:00+05:30,16.8,96,1.22,0.05,4.0,1.0,3.0,18.1,95480.0,0.0
2023-01-07 08:00:00+05:30,19.1,86,1.34,0.02,107.0,53.0,54.0,304.2,95610.0,0.0
2023-01-07 09:00:00+05:30,21.5,75,1.97,0.01,302.0,200.0,102.0,530.6,95700.0,0.0
2023-01-07 10:00:00+05:30,24.1,62,3.9,0.4,494.0,370.0,124.0,678.0,95730.0,0.0
2023-01-07 11:00:00+05:30,25.6,55,3.41,0.19,560.0,385.0,175.0,575.4,95690.0,0.0
2023-01-07 12:00:00+05:30,27.0,48,3.11,0.15,690.0,520.0,170.0,704.1,95580.0,0.0
2023-01-07 13:00:00+05:30,27.8,44,3.04,0.14,717.0,570.0,147.0,760.5,95460.0,0.0
2023-01-07 14:00:00+05:30,28.0,41,2.98,0.22,640.0,491.0,149.0,700.3,95340.0,0.0
2023-01-07 15:00:00+05:30,28.0,39,2.89,0.23,507.0,363.0,144.0,608.3,95270.0,0.0
2023-01-07 16:00:00+05:30,27.5,40,3.03,0.25,346.0,236.0,110.0,532.2,95230.0,0.0
2023-01-07 17:00:00+05:30,25.7,48,2.64,0.05,155.0,85.0,70.0,337.8,95300.0,0.0
2023-01-07 18:00:00+05:30,24.0,55,1.3,0.4,15.0,3.0,12.0,31.3,95300.0,0.0
2023-01-07 19:00:00+05:30,22.2,62,1.68,0.18,0.0,0.0,0.0,0.0,95340.0,0.0
2023-01-07 20:00:00+05:30,20.6,70,2.28,0.04,0.0,0.0,0.0,0.0,95360.0,0.0
2023-01-07 21:00:00+05:30,21.2,65,1.84,0.01,0.0,0.0,0.0,0.0,95410.0,0.0
2023-01-07 22:00:00+05:30,19.0,74,2.4,0.06,0.0,0.0,0.0,0.0,95390.0,0.0
2023-01-07 23:00:00+05:30,18.5,73,2.27,0.0,0.0,0.0,0.0,0.0,95350.0,0.0
2023-01-08 00:00:00+05:30,17.5,77,2.5,0.0,0.0,0.0,0.0,0.0,95290.0,0.0
2023-01-08 01:00:00+05:30,17.0,79,2.24,0.0,0.0,0.0,0.0,0.0,95250.0,0.0
2023-01-08 02:00:00+05:30,16.5,81,1.84,0.0,0.0,0.0,0.0,0.0,95210.0,0.0
2023-01-08 03:00:00+05:30,16.3,83,1.63,0.0,0.0,0.0,0.0,0.0,95150.0,0.0
2023-01-08 04:00:00+05:30,15.3,89,2.08,0.0,0.0,0.0,0.0,0.0,95150.0,0.0
2023-01-08 05:00:00+05:30,15.9,86,1.48,0.0,0.0,0.0,0.0,0.0,95230.0,0.0
2023-01-08 06:00:00+05:30,15.7,87,1.3,0.0,0.0,0.0,0.0,0.0,95300.0,0.0
2023-01-08 07:00:00+05:30,14.1,95,1.6,0.0,4.0,1.0,3.0,18.3,95340.0,0.0
2023-01-08 08:00:00+05:30,17.2,83,0.76,0.0,115.0,65.0,50.0,374.4,95480.0,0.0
2023-01-08 09:00:00+05:30,20.4,69,1.17,0.0,319.0,231.0,88.0,613.2,95590.0,0.0
2023-01-08 10:00:00+05:30,22.8,58,1.96,0.0,513.0,406.0,107.0,743.7,95600.0,0.0
2023-01-08 11:00:00+05:30,24.8,49,2.4,0.0,662.0,544.0,118.0,812.2,95550.0,0.0
2023-01-08 12:00:00+05:30,26.1,44,2.02,0.0,749.0,626.0,123.0,846.2,95430.0,0.0
2023-01-08 13:00:00+05:30,27.0,40,1.75,0.08,763.0,637.0,126.0,848.1,95310.0,0.0
2023-01-08 14:00:00+05:30,27.6,38,1.66,0.03,702.0,580.0,122.0,824.9,95220.0,0.0
2023-01-08 15:00:00+05:30,27.7,38,1.63,0.05,579.0,471.0,108.0,786.3,95170.0,0.0
2023-01-08 16:00:00+05:30,27.5,38,1.56,0.1,397.0,302.0,95.0,677.3,95130.0,0.0
2023-01-08 17:00:00+05:30,26.2,42,0.92,0.05,189.0,119.0,70.0,468.2,95130.0,0.0
2023-01-08 18:00:00+05:30,23.4,47,1.77,0.0,26.0,12.0,14.0,123.4,95140.0,0.0
2023-01-08 19:00:00+05:30,20.4,56,2.61,0.0,0.0,0.0,0.0,0.0,95160.0,0.0
2023-01-08 20:00:00+05:30,19.2,55,2.72,0.0,0.0,0.0,0.0,0.0,95230.0,0.0
2023-01-08 21:00:00+05:30,18.5,53,2.72,0.0,0.0,0.0,0.0,0.0,95250.0,0.0
2023-01-08 22:00:00+05:30,17.0,57,2.75,0.0,0.0,0.0,0.0,0.0,95270.0,0.0
2023-01-08 23:00:00+05:30,16.9,57,2.71,0.0,0.0,0.0,0.0,0.0,95260.0,0.0
2023-01-09 00:00:00+05:30,16.6,58,2.27,0.0,0.0,0.0,0.0,0.0,95250.0,0.0
2023-01-09 01:00:00+05:30,15.9,61,2.02,0.0,0.0,0.0,0.0,0.0,95240.0,0.0
2023-01-09 02:00:00+05:30,14.7,67,1.99,0.0,0.0,0.0,0.0,0.0,95190.0,0.0
2023-01-09 03:00:00+05:30,14.6,67,1.8,0.0,0.0,0.0,0.0,0.0,95170.0,0.0
2023-01-09 04:00:00+05:30,15.1,64,1.46,0.0,0.0,0.0,0.0,0.0,95190.0,0.0
2023-01-09 05:00:00+05:30,14.1,67,1.04,0.0,0.0,0.0,0.0,0.0,95270.0,0.0
2023-01-09 06:00:00+05:30,13.4,71,0.4,0.0,0.0,0.0,0.0,0.0,95330.0,0.0
2023-01-09 07:00:00+05:30,12.8,73,0.76,0.0,4.0,1.0,3.0,18.4,95390.0,0.0
2023-01-09 08:00:00+05:30,14.3,68,0.95,0.0,122.0,75.0,47.0,433.4,95520.0,0.0
2023-01-09 09:00:00+05:30,18.0,52,0.64,0.0,334.0,252.0,82.0,669.3,95670.0,0.0
2023-01-09 10:00:00+05:30,21.2,41,1.55,0.0,534.0,433.0,101.0,792.7,95720.0,0.0
2023-01-09 11:00:00+05:30,23.7,36,2.31,0.0,686.0,576.0,110.0,859.0,95650.0,0.0
2023-01-09 12:00:00+05:30,25.6,30,2.4,0.0,774.0,659.0,115.0,889.3,95570.0,0.0
2023-01-09 13:00:00+05:30,26.9,27,2.12,0.0,789.0,674.0,115.0,895.3,95450.0,0.0
2023-01-09 14:00:00+05:30,27.5,25,1.75,0.0,730.0,619.0,111.0,877.7,95360.0,0.0
2023-01-09 15:00:00+05:30,27.8,24,1.36,0.0,603.0,500.0,103.0,831.4,95320.0,0.0
2023-01-09 16:00:00+05:30,27.5,23,1.3,0.0,419.0,331.0,88.0,738.1,95290.0,0.0
2023-01-09 17:00:00+05:30,26.0,42,1.14,0.0,205.0,141.0,64.0,549.2,95250.0,0.0
2023-01-09 18:00:00+05:30,21.4,36,2.79,0.0,29.0,14.0,15.0,142.0,95230.0,0.0
2023-01-09 19:00:00+05:30,19.5,41,3.1,0.0,0.0,0.0,0.0,0.0,95260.0,0.0
2023-01-09 20:00:00+05:30,18.2,44,2.86,0.0,0.0,0.0,0.0,0.0,95300.0,0.0
2023-01-09 21:00:00+05:30,18.8,41,2.28,0.0,0.0,0.0,0.0,0.0,95330.0,0.0
2023-01-09 22:00:00+05:30,19.4,38,1.25,0.0,0.0,0.0,0.0,0.0,95360.0,0.0
2023-01-09 23:00:00+05:30,14.6,57,2.66,0.0,0.0,0.0,0.0,0.0,95290.0,0.0
2023-01-10 00:00:00+05:30,14.1,56,3.01,0.0,0.0,0.0,0.0,0.0,95250.0,0.0
2023-01-10 01:00:00+05:30,13.6,56,2.95,0.0,0.0,0.0,0.0,0.0,95210.0,0.0
2023-01-10 02:00:00+05:30,12.9,57,2.46,0.0,0.0,0.0,0.0,0.0,95170.0,0.0
2023-01-10 03:00:00+05:30,12.0,61,2.32,0.0,0.0,0.0,0.0,0.0,95140.0,0.0
2023-01-10 04:00:00+05:30,12.9,56,1.86,0.0,0.0,0.0,0.0,0.0,95170.0,0.0
2023-01-10 05:00:00+05:30,13.0,57,1.48,0.0,0.0,0.0,0.0,0.0,95240.0,0.0
2023-01-10 06:00:00+05:30,12.7,58,0.92,0.0,0.0,0.0,0.0,0.0,95310.0,0.0
2023-01-10 07:00:00+05:30,12.4,59,0.71,0.0,4.0,1.0,3.0,18.5,95380.0,0.0
2023-01-10 08:00:00+05:30,13.7,58,0.73,0.0,124.0,77.0,47.0,446.2,95480.0,0.0
2023-01-10 09:00:00+05:30,18.0,43,0.89,0.0,340.0,258.0,82.0,685.4,95610.0,0.0
2023-01-10 10:00:00+05:30,21.4,36,1.84,0.0,541.0,441.0,100.0,806.8,95670.0,0.0
2023-01-10 11:00:00+05:30,24.2,31,2.33,0.0,694.0,585.0,109.0,871.3,95620.0,0.0
2023-01-10 12:00:00+05:30,26.2,27,2.71,0.0,783.0,669.0,114.0,901.2,95540.0,0.0
2023-01-10 13:00:00+05:30,27.4,24,2.7,0.0,798.0,683.0,115.0,905.1,95400.0,0.0
2023-01-10 14:00:00+05:30,28.1,23,2.51,0.0,738.0,627.0,111.0,886.4,95300.0,0.0
2023-01-10 15:00:00+05:30,28.4,22,2.41,0.0,609.0,506.0,103.0,838.0,95240.0,0.0
2023-01-10 16:00:00+05:30,28.0,22,2.32,0.0,424.0,335.0,89.0,742.8,95190.0,0.0
2023-01-10 17:00:00+05:30,25.9,42,1.65,0.0,208.0,144.0,64.0,555.2,95170.0,0.0
2023-01-10 18:00:00+05:30,21.3,34,2.7,0.0,30.0,15.0,15.0,150.1,95090.0,0.0
2023-01-10 19:00:00+05:30,19.9,37,2.7,0.0,0.0,0.0,0.0,0.0,95130.0,0.0
2023-01-10 20:00:00+05:30,18.2,42,2.88,0.0,0.0,0.0,0.0,0.0,95150.0,0.0
2023-01-10 21:00:00+05:30,17.0,46,2.6,0.0,0.0,0.0,0.0,0.0,95140.0,0.0
2023-01-10 22:00:00+05:30,19.5,38,1.82,0.0,0.0,0.0,0.0,0.0,95210.0,0.0
2023-01-10 23:00:00+05:30,15.1,53,1.9,0.0,0.0,0.0,0.0,0.0,95130.0,0.0
2023-01-11 00:00:00+05:30,14.0,60,2.33,0.0,0.0,0.0,0.0,0.0,95060.0,0.0
2023-01-11 01:00:00+05:30,16.1,50,1.97,0.0,0.0,0.0,0.0,0.0,95060.0,0.0
2023-01-11 02:00:00+05:30,15.9,51,1.12,0.0,0.0,0.0,0.0,0.0,95010.0,0.0
2023-01-11 03:00:00+05:30,15.5,53,0.57,0.0,0.0,0.0,0.0,0.0,94960.0,0.0
2023-01-11 04:00:00+05:30,13.4,62,0.57,0.0,0.0,0.0,0.0,0.0,94920.0,0.0
2023-01-11 05:00:00+05:30,10.8,76,0.91,0.0,0.0,0.0,0.0,0.0,94950.0,0.0
2023-01-11 06:00:00+05:30,9.6,82,1.21,0.0,0.0,0.0,0.0,0.0,95000.0,0.0
2023-01-11 07:00:00+05:30,9.8,83,1.41,0.0,4.0,1.0,3.0,18.6,95080.0,0.0
